QR,KBS1,8.062,142,20.0028,"KIRKHAM NTH JN - BLACKPOOL CENTRAL (COASTAL ROUTE) (PART CLOSED)",HRJ1,TRUE
QR,KCS1,1.044,143,8.0729,"KIDSGROVE JN - CREWE SOUTH JN",HRJ4,TRUE
QR,KMG1,3.0703,144,5.1281,"KINGMOOR JN - KINGMOOR YARD (FOR UP RECEP) VIA GOODS LINES",HRJ1,TRUE
QR,KMG2,4.1032,145,9.054,"KINGMOOR YD(FOR UP REC)-MOSSBAND JN VIA GOODS LINES",HRJ1,TRUE
QR,LCN,13.0866,146,17.0392,"LOSTOCK JN - CROW NEST JN (LOSTOCK - PEMBERTON LINE)(L30)",HRJ5,TRUE
QR,LCS,0,222,0.1144,"EDGE HILL JN-CROWN ST GOODS(LIVERPOOL CROWN ST GDS BCH)(L19)(PART SIDINGS)",HRJ4,TRUE
QR,LEC4,154.066,147,157.044,"STAFFORD NORTH - CREWE 157M20C",HRJ4,TRUE
QR,LEC5,157.044,148,159,"CREWE STATION",HRJ4,TRUE
QR,LHL,-0.001,149,0.1687,"FARINGTON JN - LOSTOCK HALL JN",HRJ1,TRUE
QR,LLI,157.1589,150,158.1602,"SALOP GDS JN - CREWE COAL YARD (LIVERPOOL INDEPENDENT LINES)",HRJ4,TRUE
QR,LMD1,187.022,151,187.1075,"LONGSIGHT MAINTENANCE DEPOT CARRIAGE CLEANING SHED",HRJ5,TRUE
QR,LMD2,187.0573,152,187.1038,"LONGSIGHT UP FREIGHT SIDINGS",HRJ5,TRUE
QR,LMD3,187.059,153,187.1015,"LONGSIGHT TMD NORTH SHED",HRJ5,TRUE
QR,LMD4,187.025,154,187.0602,"LONGSIGHT SOUTH SHED",HRJ5,TRUE
QR,LMD5,187.0431,155,187.1211,"LONGSIGHT HYDE ROAD SIDINGS",HRJ5,TRUE
QR,LMD6,187.0218,156,187.1161,"LONGSIGHT CARRIAGE WASHING LINE",HRJ5,TRUE
QR,LMD7,187.0146,157,187.0532,"LONGSIGHT ETD",HRJ5,TRUE
QR,LMD8,187.1056,158,187.1217,"LONGSIGHT NORTH END ARRIVAL & DEPARTURE ROADS",HRJ5,TRUE
QR,MAJ,6.0237,159,21.07,"HUNTS CROSS W JN - MANCHESTER CEN (CLC LPOOL-MANCR LINE) (PART CLOSED)(C30)",HRJ4,TRUE
QR,MAJ,21.07,160,33.1253,"HUNTS CROSS W JN - MANCHESTER CEN (CLC LPOOL-MANCR LINE) (PART CLOSED)(C30)",HRJ5,TRUE
QR,MAS,164.1452,161,174.0029,"TOTLEY TUNNEL EAST - CHINLEY NTH JN (DORE & CHINLEY LINE)(D16)",HRJ5,TRUE
QR,MCG,0,162,0.0628,"CARLISLE CURROCK JN - ROME ST JN",HRJ1,TRUE
QR,MCH,-0.0304,163,9.0808,"CHEADLE HULME JN - MACCLESFIELD STN (MACCLESFIELD BCH)(M2)",HRJ5,TRUE
QR,MDH1,0,164,0.0682,"PENYFFORD: CONNECTING LINE TO CHESTER TO MOLD BRANCH <FORMERLY PSS1>",HRJ4,TRUE
QR,MHH,0.0065,165,4.0049,"MORECOMBE JN - HEYSHAM HARBOUR",HRJ1,TRUE
QR,MIA,0,166,1.1017,"MANCHESTER INTERNATIONAL AIRPORT RAIL LINK",HRJ5,TRUE
QR,MIR1,0,167,2.0464,"MANN ISLAND JN - MANN ISLAND JN (LIVERPOOL LOOP LINE)(?)",HRJ4,TRUE
QR,MIR2,0.1525,168,3.102,"MANN ISLAND JN - ROCK FERRY STN (STH END)(MERSEY RLY)(M43)",HRJ4,TRUE
QR,MPR1,1.0663,169,2.0387,"MILES PLATTING STN JN - THORPES BRIDGE JN (M'CHESTER-NORMANTON LINE)(M8)",HRJ5,TRUE
QR,MPR2,2.0365,170,6.0322,"THORPES BRIDGE JN -  OLDHAM WERNETH JN (HOLLINWOOD BCH)(H18)",HRJ5,TRUE
QR,MPR3,6.0322,171,14.0585,"OLDHAM WERNETH JN - ROCHDALE E JN (MIDDLETON JN-ROCHDALE LINE)(M25)",HRJ5,TRUE
QR,MRH,9.1723,172,11.0043,"MACCLESFIELD - MARPLE WHARF JN (M'FIELD,BOLLINGTON & MARPLE R)(PT.CLO)(M1)",HRJ5,TRUE
QR,MSM,-0.0011,173,2.0601,"MORECAMBE SOUTH JN - MORECAMBE",HRJ1,TRUE
QR,MVE1,0.0005,174,10.088,"MANCHESTER VIC STN - BOLTON STN (MANCHESTER-BOLTON LINE)(M5)",HRJ5,TRUE
QR,MVE2,10.088,175,17.11,"BOLTON STN - EUXTON JN (BOLTON-EUXTON LINE)(B40)",HRJ5,TRUE
QR,MVE2,17.11,176,25.0803,"BOLTON STN - EUXTON JN (BOLTON-EUXTON LINE)(B40)",HRJ1,TRUE
QR,MVL1,1.0663,177,7.1013,"MILES PLATTING JN - STALYBRIDGE JN (ASHTON BRANCH)(A17)",HRJ5,TRUE
QR,MVL2,7.1012,178,7.163,"STALYBRIDGE JN - STALYBRIDGE STN (STALYBRIDGE JOINT STN LINE)(S60)",HRJ5,TRUE
QR,MVL3,7.163,179,15.0242,"STALYBRIDGE STN - HEATON LODGE JN (HUDDERSFIELD-MANCHESTER LINE)(H25)",HRJ5,TRUE
QR,MVM,-0.0039,180,1.0664,"MANCHESTER VIC STN - MILES PLATTING JN(MANCHESTER-NORMANTON LINE)(M8)",HRJ5,TRUE
QR,MVN1,0.0139,181,2.069,"MANCHESTER VIC E JN - THORPES BRIDGE JN (MANCHESTER LOOP LINE)(M7)",HRJ5,TRUE
QR,MVN2,2.0299,182,13.044,"THORPES BRIDGE JN - NORMANTON (MANCHESTER - NORMANTON LINE)(M8)",HRJ5,TRUE
QR,MVN2,13.044,183,22.1364,"THORPES BRIDGE JN - NORMANTON (MANCHESTER - NORMANTON LINE)(M8)",HRJ1,TRUE
QR,NEC2,58,184,59.1666,"NEWCASTLE MLGE CHGE - CARLISLE S JN",HRJ1,TRUE
QR,NGD,0,185,0.0551,"CARLISLE LONDON RD JN - BOG JN (NEWCASTLE GOODS LINES)",HRJ1,TRUE
QR,NGJ,0,186,0.1164,"NEWTON LE WILLOWS JN - GOLBORNE JN (N.U.LINE)(N14)",HRJ4,TRUE
QR,NMB,32.0933,187,34.0054,"FAZAKERLEY JN - NORTH MERSEY GOODS (NTH MERSEY BCH)(PART CLOSED)(N11)",HRJ4,TRUE
QR,NMC1,172.0235,188,181.0311,"NEW MILLS S JN - HEATON MERSEY STN JN(NEW MILLS-H/MERSEY LINE)(PT CLO)(N4)",HRJ5,TRUE
QR,NMC2,181.0311,189,181.1562,"CHEADLE HEATH STH JN- CHEADLE JN(NEW MILLS-H/MERSEY LINE-L'POOL CURVE)(N4A)",HRJ5,TRUE
QR,NMM,34.0054,190,34.0961,"NORTH MERSEY BCH JN - MARSH LANE JN (SEAFORTH CONN LINE)(S63)",HRJ4,TRUE
QR,NSN,8.0829,191,8.1444,"NORTHWICH SOUTH JN - NORTHWICH STATION JN",HRJ4,TRUE
QR,OFF3,0,192,0.0001,"OFF TRACK ASSETS NWZ LIV",HRJ4,TRUE
QR,OLL1,0,193,0.044,"ORDSALL LANE JUNCTION - LIVERPOOL ROAD OLD STATION (O10) (SIDINGS ONLY)",HRJ5,TRUE
QR,OLW,190.0609,194,191.0225,"ORDSALL LANE JN - WINDSOR BRIDGE SOUTH JN (WINDSOR LINK)",HRJ5,TRUE
QR,OME3,0.0125,219,0.1144,"OLIBE MOUNT CHORD",HRJ4,TRUE
QR,ORG,0,80,0.167,"MILES PLATTING JN - OLDHAM ROAD GOODS (OLDHAM ROAD GOODS)(O7)(PART SIDINGS)",HRJ5,TRUE
QR,OXW,-0.0282,81,10.0355,"OXENHOLME JN - WINDERMERE",HRJ1,TRUE
QR,PBN,0.0731,82,17.1088,"PRESTON FYLDE JN - BLACKPOOL NORTH",HRJ1,TRUE
QR,PDB,0.0065,83,1.0957,"PRESTON FYLDE JN - DEEPDALE - LONGRIDGE (PART CLOSED)",HRJ1,TRUE
QR,PJL,0.0039,84,0.0799,"PARKSIDE JN - LOWTON JN (LOWTON CURVE)(L49)",HRJ4,TRUE
QR,PPA1,1.1232,85,3.027,"PHILLIPS PARK NO 1 JN - ARDWICK JN (ARDWICK BCH)(PART CLOSED)(A12)",HRJ5,TRUE
QR,PPA2,0,86,0.1251,"ASHBURYS W JN - OLD MIDLAND JN (ANCOATS BCH/ANCOATS JN LINE)(A30/A8)",HRJ5,TRUE
QR,PPA3,1.0658,87,1.0806,"ASHBURYS W JN - ASHBURYS W JN (MANCHESTER-SHEFFIELD LINE)(M9)",HRJ5,TRUE
QR,PPP1,2.0283,88,2.0852,"PARK STN JN - BAGULEY FOLD JN (ASHTON BCH)(A17)",HRJ5,TRUE
QR,PPP2,0,89,0.0411,"PARK STN JN - PHILLIPS PARK NO 2 JN (ARDWICK BCH)(A12)",HRJ5,TRUE
QR,PRG,-0.0004,90,1.1672,"PADIHAM CEGB SDG - ROSE GROVE W JN",HRJ1,TRUE
QR,PSR1,21.0846,91,21.1034,"PRESTON STH JN - STRAND RD BRANCH",HRJ1,TRUE
QR,PSR2,0,92,0.0933,"PRESTON STRAND RD (PRESTON DOCKS) BRANCH",HRJ1,TRUE
QR,RDB,0.0055,93,0.1561,"RUNCORN JN - ICI SALT WORKS-FOLLY LANE (DUKES DOCK BCH)(D20) (PART SIDINGS)",HRJ4,TRUE
QR,RDB,0.1561,223,1.022,"RUNCORN JN - ICI SALT WORKS-FOLLY LANE (DUKES DOCK BCH)(D20) (PART SIDINGS)",HRJ4,TRUE
QR,RDK1,27.1298,247,28.0387,"(CLOSED)SALTHOUSE JN - RAMSDEN DOCK (BARROW IN FURNESS)",HRJ1,TRUE
QR,RYH1,178.0723,94,179.0977,"ROMILEY JN - WOODLEY JN (HAYFIELD-WOODLEY LINE)(H7)",HRJ5,TRUE
QR,RYH2,6.0349,95,8.1635,"HYDE JN - WOODLEY JN (HYDE BCH) (H29)",HRJ5,TRUE
QR,SAC,234.0978,96,307.0297,"SETTLE JN - CARLISLE (PETTERILL BRIDGE JN)",HRJ1,TRUE
QR,SAJ,0.0085,97,2.0177,"GUIDE BRIDGE W JN - STALYBRIDGE JN (STALYBRIDGE BCH)(S31)",HRJ5,TRUE
QR,SBH1,-0.0321,98,5.0277,"HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)",HRJ4,TRUE
QR,SBH2,5.0266,99,5.1443,"ST HELENS STN JN - GERARDS BRIDGE JN (ST HELENS-RAINFORD LINE)(S3/S5)",HRJ4,TRUE
QR,SBH3,5.1443,100,12.1193,"GERARDS BRIDGE JN - SPRINGS BCH JN (LANCS UNION LINE)(L2)",HRJ4,TRUE
QR,SBH4,11.1641,101,12.1569,"INCE MOSS SIDIDNGS",HRJ4,TRUE
QR,SCG,0.0628,102,0.0971,"CARLISLE BOG JN - FORKS JN",HRJ1,TRUE
QR,SCN,-0.0116,103,0.1538,"ECCLES STN JN - WEASTE JN (SHIP CANAL BCH)(S11)",HRJ5,TRUE
QR,SCR,22.0607,104,24.132,"SPEKE JN - GARSTON DOCKS (SPEKE & GARSTON LINE)(S26)(PART SIDINGS)",HRJ4,TRUE
QR,SCT1,0.0303,225,5.0396,"BOOTLE BCH JN - CANADA DOCK GOODS (BOOTLE BCH)(PART CLOSED)(B43)",HRJ4,TRUE
QR,SCT2,4.1075,226,5.1261,"ATLANTIC DOCK JN - ALEXANDRA DOCK GOODS (MDHC BDY)(BOOTLE EXTN LINE)(B44)",HRJ4,TRUE
QR,SDJ2,10.013,227,18.1203,"TIMPERLEY JN - DITTON NO 1 JN (TIMPERLEY CURVE/T & G LINES)(PT CLO)(T28/T7)",HRJ4,TRUE
QR,SFO,0,116,0.0382,"STANSFIELD HALL FORK",HRJ2,TRUE
QR,SHS1,6.0088,228,7.036,"SUTTON OAK JN - ST HELENS STN JN (ST HELENS LINE LMS)(S3)",HRJ4,TRUE
QR,SIL,0.0692,229,0.1006,"PARADISE JN - DERBY SQUARE JN (STOCK INTERCHANGE LINE)(MERSEY RLY)(M43)",HRJ4,TRUE
QR,SJC,0.0035,230,9.099,"WENNINGTON - CARNFORTH FURNESS & MIDLAND JUNCTION",HRJ1,TRUE
QR,SJD,0,231,0.0731,"SKELTON JN - DEANSGATE JN (SKELTON BCH) (S95)",HRJ5,TRUE
