QT,TLL,7.0726,132,32.1162,"TILBURY LOOP LINE",HTJ6,TRUE
QT,TSE1,5.1606,133,6.0484,"SOUTH TOTTENHAM EAST JN TO TOTTENHAM SOUTH JN",HTJ8,TRUE
QT,TSE2,5.09,134,5.1188,"TOTTENHAM SOUTH JN TO TOTTENHAM WEST JN",HTJ8,TRUE
QT,TTE,0,93,0.088,"TILBURY RIVERSIDE TO TILBURY EAST JN",HTJ6,TRUE
QT,TWN,65.0419,94,70.022,"THORPE LE SOKEN - WALTON ON THE NAZE",HTJ7,TRUE
QT,UPG,0,95,6.1166,"UPMINSTER - GRAYS",HTJ6,TRUE
QT,WAW,6.1674,96,7.0146,"WILLESDEN LL GDS JN - ACTON WELLS JN",HTJ8,TRUE
QT,WHC1,1.153,98,24,"WHITLINGHAM TO CROMER (WHITLINGHAM JCN TO FORMER ROUGHTON RD JN PORTION  )",HTJ7,TRUE
QT,WHC2,11.1188,99,13.1056,"WHITLINGHAM - CROMER (FORMER ROUGHTON RD JN TO FORMER RUNTON E JN PORTION)",HTJ7,TRUE
QT,WHC3,45.1408,100,46.0933,"WHITLINGHAM - CROMER (FORMER RUNTON E JN TO CROMER JN PORTION )",HTJ7,TRUE
QT,WIG,85.1502,101,93.1364,"MARCH EAST JN TO WISBECH",HTJ8,TRUE
QT,WIS,29.0267,102,45.0924,"WICKFORD SOUTHMINSTER",HTJ6,TRUE
QT,WMB,0.0194,105,0.0939,"WILLESDEN HL JN - MITRE BRIDGE JN",HTJ8,TRUE
QT,WMY,86.0121,106,86.1643,"Whitemoor Yard",HTJ8,TRUE
QT,WMY1,86.0955,107,86.1602,"Whitemoor Yard",HTJ8,TRUE
