10315574,SUB2,6.0398,QL,1325,6.0398,2100,"Not Given",MAV,NT,330580,672118,"UB28, A6106 DUDDINGSTON PK SOUTH",HLJ3,,FALSE,,,,RS,,,,16,10315574,31-May-23,QL01_SFAIRLIE,NRQL,,,X,
10315602,SUB2,3.0887,QL,1325,3.0887,2100,..,MAP,NT,326655.2,671417.4,"OB 16 MAYFIELD RD, EDINBURGH",HLJ3,O,FALSE,,,,LS,,,,16,10315602,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10315615,SUB2,3.1144,QL,1325,3.1144,2100,..,MAP,NT,326868.3,671516,"OB 17, A701 CRAIGMILLAR PARK, Edinburgh",HLJ3,O,FALSE,,,,NP,,,,16,10315615,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10315665,SUB2,2.0154,QL,1325,2.0154,1100,..,MAP,NT,324494.8,670922.8,"OB 11,  A702 MORNINGSIDE RD",HLJ3,O,FALSE,,,,LS,,,,16,10315665,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10315693,SUB2,2.1711,QL,1325,2.1711,2100,..,MAP,NT,325890.4,671082.6,"OB 14 BLACKFORD AVE, EDINBURGH",HLJ3,O,FALSE,,,,RS,,,,16,10315693,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10315741,SUB2,1.0477,QL,1325,1.0477,2100,..,MAP,NT,323317.7,671256.9,"CRAIGLOCKHART TERR, EDINBURGH",HLJ3,O,FALSE,,,,RS,,,,16,10315741,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10316147,STR2,15.1574,QL,3516,15.1574,3400,..,MAP,NX,220048.6,577703.2,"UB62 ON ARECLEOCH FOREST TRACK",HLJ4,O,FALSE,,,,NP,,,,163,10316147,10-Feb-22,QL01_JWIGGIN1,NRQL,,,X,
10316324,STR2,7.1352,QL,3516,7.1352,3400,..,MAP,NX,219731.7,587936.5,"OB 27 <A714 NORTH OF PINWHERRY>DALJARROCK",HLJ4,O,FALSE,,,,NP,,,,163,10316324,14-Sep-21,QL01_JWIGGIN1,NRQL,,,X,
10316413,STR2,2.1135,QL,3516,2.1135,3400,GIRVAN,MAV,NX,218933.1,594882.5,"GLENDRISSAIG A714",HLJ4,O,FALSE,,,,RS,,,"No Info Board",163,10316413,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10316739,STR1,46.1212,QL,3515,46.1212,3400,DOON,MAV,NS,232999,613317.3,"DOON UB73 OFF A77 & B7045",HLJ4,O,FALSE,,,,RS,,,"No Info Board",162,10316739,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10316930,SHR,87.0858,QL,3560,87.0858,3400,"UB 5 CUCKOO BDGE",MAV,NS,277642.1,655284.5,"UB 5 CUCKOO BDGE, SHIELDMUIR JN",HLJ4,O,FALSE,,,,RS,,,"No Info Board",37,10316930,18-Nov-22,QL01_AOHARE1,NRQL,,,X,
10317146,SGN,2.0385,QL,3519,2.0389,2100,,MAV,NS,261739,665347,"BIRKENSHAW ST, DENNISTOUN",HLJ5,O,FALSE,,,,LS,,,,257,10317146,29-Aug-23,QL01_KBUCHAN2,NRQL,,,X,
10317166,SGN,2.0162,QL,3519,2.0162,1100,,MAPE,NS,261749,665550,"ALEXANDRA PARADE STATION PLAT 2",HLJ5,,FALSE,,,,RS,,,,257,10317166,07-Oct-22,QL01_SFAIRLIE,NRQL,,,X,
10317168,SGN,2.0166,QL,3519,2.0166,2100,,MAPE,NS,261750,665547,"ALEXANDRA PARADE STATION PLAT 1",HLJ5,O,FALSE,,,,LS,,,,257,10317168,22-Jun-23,QL01_KBUCHAN2,NRQL,,,X,
10317187,SGN,1.1626,QL,3519,1.1626,2100,..,MAP,NS,261678.4,665807.8,"OB 12 COVENTRY DR, DENNISTOUN",HLJ5,O,FALSE,,,,LS,,,,257,10317187,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
