"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QL","RIC2","5849","1.1662","2.0440","KAY PARK JN - BP RICCARTON (E.O.L.RICCARTON - COM FORMER BELLFIELD JN)","HLJ4","","","false","",""
"QL","RNC","5850","0.0000","0.0638","RUTHERGLEN WEST JN - RUTHERGLEN NORTH JN","HLJ5","","","false","",""
"QL","RSL1","5852","6.0748","6.1312","LANGLOAN JN - WHIFFLET N JN (LANGLOAN JN - COM FORMER ROSEHALL JN)","HLJ4","","","false","",""
"QL","RSL2","5851","0.0000","0.0831","LANGLOAN JN - WHIFFLET N JN (WHIFFLET N JN - COM FORMER ROSEHALL JN)","HLJ4","","","false","",""
"QL","RSW","6577","117.1241","118.0032","WELSHS BRIDGE JN - ROSE ST JN","HLJ2","","","false","",""
"QL","RVS1","5856","0.0000","0.0088","CLYDEBANK CENTRAL JN - OLD KILPATRICK (CLYDEBANK CENTRAL JN - COM )","HLJ5","","","false","",""
"QL","RVS2","6188","109.0110","109.1080","CLYDEBANK CENTRAL JN -OLD KILPATRICK (COM-BUFFER STOP 109M1080Y-OLD KILP'K)","HLJ5","","","false","",""
"QL","SAA","6151","-0.0081","8.0309","STIRLING MIDDLE JN - CLACKMANNAN","HLJ3","","","false","",""
"QL","SBO","6538","5.0047","35.0747","SCOTTISH BORDERS RAIL LINK","HLJ3","","","false","",""
"QL","SCM1","5861","89.1090","91.0182","SCOTTISH CENTRAL (MOTHERWELL JN - COM MOSSEND S JN FOR MOSSEND W JN)","HLJ4","","","false","",""
"QL","SCM2","3606","91.0066","94.0113","SCOTTISH CENTRAL (COM MOSSEND S JN FOR MOSSEND W JN - ELR CHANGE 94M 110Y)","HLJ4","","","false","",""
"QL","SCM3","832","94.0110","123.0880","SCOTTISH CENTRAL (ELR CHANGE 94M 110Y- ELR CHANGE 123M 880Y)","HLJ4","","","false","",""
