40037882,CNH3,192.132,QC,2215,192.132,,,HB,,,,Flint,HCJ7,C,TRUE,,,,,,,,,40037882,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037883,CNH3,193.132,QC,2215,193.132,,,HB,,,,"Bagillt - underground 193 3/4M near Station",HCJ7,C,TRUE,,,,,,,,,40037883,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037884,CNH3,195.0002,QC,2215,195.0002,,,HBW,,,,,HCJ7,C,TRUE,,,,,,,water,,40037884,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037885,CNH3,195.0704,QC,2215,195.0704,,,HBG,,,,"Holywell Jn - Bridge 63B",HCJ7,C,TRUE,,,,,,,gas,,40037885,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037886,CNH3,195.0748,QC,2215,195.0748,,,HB,,,,"Holywell Jn - attached to Bridge 63C",HCJ7,C,TRUE,,,,,,,,,40037886,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037887,CNH3,195.0792,QC,2215,195.0792,,,HBG,,,,"Holywell Jn attached Bridge 63C",HCJ7,C,TRUE,,,,,,,gas,,40037887,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037888,CNH3,197.0583,QC,2215,197.0583,,,HBW,,,,"Mostyn - at Bridge 67",HCJ7,C,TRUE,,,,,,,water,,40037888,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037889,CNH3,198.0882,QC,2215,198.0882,,,HBW,,,,,HCJ7,C,TRUE,,,,,,,water,,40037889,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037890,CNH3,199.1276,QC,2215,199.1276,,,HB,SJ,315300,381100,Mostyn,HCJ7,C,TRUE,,,,,,,,,40037890,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037891,WSJ2,200.0132,QC,2217,200.0132,,,HB,,,,"Wrexham - under railway near Station",HCJ7,C,TRUE,,,,,,,,,40037891,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037892,WSJ2,200.0198,QC,2217,200.0198,,,HB,,,,"Wrexham - Bridge 518",HCJ7,C,TRUE,,,,,,,,,40037892,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
