QG,MVL4,232,28.1716,29.1628,"BRADLEY JN - HEATON LODGE EAST JN",,1,0,FALSE,,
QG,MVN2,233,22.1364,50.0682,"THORPES BRIDGE JN - NORMANTON (MANCHESTER - NORMANTON LINE)(M8)",,1,0,FALSE,,
QG,MWJ,234,0,0.0682,"MARCHEYS HOUSE JN - WINNING COLLIERY CROSSING JN",,1,0,FALSE,,
QG,MWN,235,107.151,108.0968,"MARSH WEST JNC TO GRIMSBY DOCKS",,1,0,FALSE,,
QG,NEC1,236,0.0939,5.0616,"NEWCASTLE - CARLISLE (KING EDWARD BRIDGE STH JN - MILEAGE CHANGE)",,1,0,FALSE,,
QG,NEC2,237,3.1716,58,"NEWCASTLE MLGE CHGE - CARLISLE S JN",,1,0,FALSE,,
QG,NEK,238,0,3.0418,"SUNDERLAND TO SOUTH HYLTON (METRO EXTENSION)",,1,0,FALSE,,
QG,NEN1,239,0.0242,1.0066,"NEWBURN BRANCH (NEWCASTLE WEST JN TO MILEAGE CHANGE)",,1,0,FALSE,,
QG,NHM,240,18.0188,19.0418,"NEVILL HILL DEPARTURE SIDINGS SERVICING ROADS AND FLUSHING APRON",,1,0,FALSE,,
QG,NHM2,241,18.07,19.0459,"NEVILLE HILL RECEPTION,D.M.U. STANDAGE SIDINGS ,REPAIR SHED,H.S.T. AREA",,1,0,FALSE,,
QG,NHM3,318,18.1429,18.1455,"NEVILLE HILL SDGS",,1,0,FALSE,,
QG,NHM4,319,18.1456,18.1485,"NEVILLE HILL SDGS",,1,0,FALSE,,
QG,NLF,242,-0.0318,1.0924,"NORWOOD JN TO LOW FELL",,1,0,FALSE,,
QG,NOB1,315,16.0044,22.0044,"NOTTINGHAM E JN - LINCOLN 32MP",,1,0,FALSE,,
QG,NOB2,243,32,32.154,"LINCOLN 32MP - COM LINCOLN",,1,0,FALSE,,
QG,NOB3,244,12.121,41.055,"NOTTINGHAM(41.25) - BARNETBY(12.55) (REVERSE MILEAGE)",,1,0,FALSE,,
QG,NOC,245,5.0902,23.1262,"NORMANTON COLTON JN",,1,0,FALSE,,
QG,NOP1,246,0.055,3.132,"NORMANBY PARK, THROUGH TO ROXBY STOP BOARD",,1,0,FALSE,,
QG,NSE,247,0,0.044,"NEWARK SOUTH JNC EAST JNC",,1,0,FALSE,,
QG,NUJ1,248,158.1694,159.0726,"NUNNERY MAIN LINE JN - NUNNERY JN (MAIN LINE JN - MILEAGE CHANGE)",,1,0,FALSE,,
QG,NUJ2,249,41.1496,42.0638,"NUNNERY MAIN LINE JN - NUNNERY JN (MILEAGE CHANGE - NUNNERY JN)",,1,0,FALSE,,
QG,NWE,250,0,0.0616,"NORTON EAST JN - NORTON WEST JN",,1,0,FALSE,,
QG,OAJ,251,48.1672,49.0924,"OAKENSHAW SOUTH JN FOR OAKENSHAW JN",,1,0,FALSE,,
QG,OSC,252,181.1642,183.0088,"OAKENSHAW SOUTH JN FOR CROFTON EAST JN",,1,0,FALSE,,
QG,OXO,253,0,1,"OXCROFT OPENCAST",,1,0,FALSE,,
QG,PAN,254,0,1.022,"(CLOSED) FORMER FAWCETT ST JN - HENDON JN FOR PALLION BCH (CLOSED 1985)",,1,1,FALSE,,
QG,PBS3,255,143.0682,143.088,"MANSFIELD - LM/ER BOUNDARY",,1,0,FALSE,,
